video_title,video_length,video_views,published_date,tournament
ilikepieinmouth vs Coney - Ultimate Singles: Pools R1 Winners Semis - Genesis 7 | Palutena vs Banjo,PT9M16S,2603,2020-01-25T04:09:16Z,GENESIS 7
"Puresalt vs Slicer - Ultimate Singles: Pools R1 Winners Semifinals - Genesis 7 | DK vs Snake, Mario",PT10M30S,893,2020-01-25T04:10:37Z,GENESIS 7
Tweek vs Mage - Ultimate Singles: Pools R1 Winners Finals - Genesis 7 | Wario vs R.O.B,PT7M37S,8165,2020-01-25T04:12:41Z,GENESIS 7
Wisdom vs Jehtt - Ultimate Singles: Pools R1 Winners Finals - Genesis 7 | Duck Hunt vs Simon,PT11M27S,1266,2020-01-25T04:13:12Z,GENESIS 7
Sparg0 vs UR2SLOW - Ultimate Singles: Pools R1 Winners Finals - Genesis 7 | Cloud vs Sonic,PT8M25S,8385,2020-01-25T04:13:53Z,GENESIS 7
ESAM vs ramonM64 - Ultimate Singles: Pools R1 Winners Finals - Genesis 7 | Pikachu vs Bowser Junior,PT10M16S,6301,2020-01-25T04:14:33Z,GENESIS 7
"Biggymouth vs Slicer - Ultimate Singles: Pools R1 Winners Finals - Genesis 7 | R.O.B vs Snake, Mario",PT8M35S,517,2020-01-25T04:15:20Z,GENESIS 7
"Ro vs Ez - Ultimate Singles: Pools R1 Winners Finals - Genesis 7 | PT, Donkey Kong vs R.O.B",PT8M19S,594,2020-01-25T04:16:39Z,GENESIS 7
Ako vs SynKratos - Ultimate Singles: Pools R1 Winners Semifinals - Genesis 7 | Lucina vs Roy,PT9M9S,816,2020-01-25T05:42:53Z,GENESIS 7
Zinoto vs GShark54 - Ultimate Singles: Pools R1 Winners Semifinals - Genesis 7,PT8M39S,672,2020-01-25T05:44:26Z,GENESIS 7
Dakpo vs Teemo_57 - Ultimate Singles: Pools R1 Winners Finals - Genesis 7 | Diddy Kong vs Shulk,PT9M53S,1777,2020-01-25T05:45:42Z,GENESIS 7
Dabuz vs SaltySam - Ultimate Singles: Pools R1 Winners Finals - Genesis 7 | Alph vs Ness,PT8M55S,2392,2020-01-25T05:46:40Z,GENESIS 7
Venia vs Death Arcana - Ultimate Singles: Pools R1 Winners Final - Genesis 7 | Greninja vs Toon Link,PT7M57S,1940,2020-01-25T05:47:35Z,GENESIS 7
_SEBA_ vs Triple - Ultimate Singles: Pools R1 Winners Finals - Genesis 7 | Roy vs Link,PT10M17S,821,2020-01-25T05:51:15Z,GENESIS 7
SweetT vs Versed Ace - Ultimate Singles: Pools R1 Winners Finals - Genesis 7 | PT vs R.O.B,PT16M19S,830,2020-01-25T05:52:00Z,GENESIS 7
NoChillager vs Saboteur - Ultimate Singles: Pools R1 Winners Quarters - Genesis 7 | Snake vs Bowser,PT6M33S,572,2020-01-25T05:52:41Z,GENESIS 7
"Sandstorm vs SunnyT - Ultimate Singles: Pools R1 Winners SF - Genesis 7 | Ken vs Duck Hunt, Isabelle",PT7M43S,1439,2020-01-25T05:54:04Z,GENESIS 7
Pup vs Izzy - Ultimate Singles: Pools R1 Winners Semifinals - Genesis 7 | Link vs Bayonetta,PT7M47S,1046,2020-01-25T05:55:33Z,GENESIS 7
Blacktwins13 vs Tumultus - Ultimate Singles: Pools R1 Winners Finals - Genesis 7 | Pichu vs Palutena,PT12M7S,1192,2020-01-25T05:56:15Z,GENESIS 7
"Samsora vs SSB100 - Ultimate Singles: Pools R1 Winners Finals - Genesis 7 | Peach vs Terry, Olimar",PT7M27S,4635,2020-01-25T05:59:47Z,GENESIS 7
"LeeT vs Yikarur - Ultimate Singles: Pools R1 Winners Final - Genesis 7 | Mii, Piranha Plant vs Yoshi",PT15M37S,903,2020-01-25T06:01:04Z,GENESIS 7
Pandarian vs Sean - Ultimate Singles: Pools R1 Winners Finals - Genesis 7 | Pokemon Trainer vs Snake,PT8M55S,1844,2020-01-25T06:02:04Z,GENESIS 7
Duwang vs NoChillager - Ultimate Singles: Pools R1 Winners Finals - Genesis 7 | Mario vs Snake,PT21M11S,653,2020-01-25T06:02:34Z,GENESIS 7
ramonM64 vs Limewire - Ultimate Singles: Pools R1 Winners Quarterfinals - Genesis 7,PT10M41S,710,2020-01-25T06:17:06Z,GENESIS 7
UR2SLOW vs Gossamer - Ultimate Singles: Pools R1 Winners Semifinal - Genesis 7 |Sonic vs King Dedede,PT10M35S,1009,2020-01-25T06:17:43Z,GENESIS 7
Ez vs SuperSega - Ultimate Singles: Pools R1 Winners Semifinals - Genesis 7 | R.O.B vs Wolf,PT7M37S,609,2020-01-25T06:18:15Z,GENESIS 7
8BitMan vs ilikepieinmouth - Ultimate Singles: Pools R1 Winners SF - Genesis 7 | Palutena vs R.O.B,PT9M23S,749,2020-01-25T06:19:08Z,GENESIS 7
Panda Bair vs Carlos - Ultimate Singles: Pools R1 Winners Final - Genesis 7 | Villager vs Mii Gunner,PT15M35S,1506,2020-01-25T06:19:51Z,GENESIS 7
Bedgar vs Colm - Ultimate Singles: Pools R1 Winners Finals - Genesis 7 | Inkling vs Falco,PT7M41S,1323,2020-01-25T06:20:30Z,GENESIS 7
Banana Boy vs Infamous - Ultimate Singles: Pools R1 Winners Finals - Genesis 7 | Yoshi vs Cpt Falcon,PT7M49S,3997,2020-01-25T06:21:02Z,GENESIS 7
TopSquid vs Rivyx - Ultimate Singles: Pools R1 Winner Round 1 - Genesis 7 |King Dedede vs Cpt Falcon,PT14M27S,655,2020-01-25T20:16:20Z,GENESIS 7
Fastwalker vs pklazer - Ultimate Singles: Pools R1 Winners Quarters - Genesis 7 |Yoshi vs Incineroar,PT12M23S,546,2020-01-25T20:17:02Z,GENESIS 7
Sinji vs PaoloDude~ - Ultimate Singles: Pools R1 Winners Semifinal - Genesis 7 | Pac-Man vs Hero,PT7M25S,847,2020-01-25T20:17:42Z,GENESIS 7
"ScAtt vs Katar - Ultimate Singles: Pools R1 Winners Final - Genesis 7 | Snake, Mega Man vs Lucas",PT9M3S,960,2020-01-25T20:18:42Z,GENESIS 7
Synergy vs Atomsk - Ultimate Singles: Pools R1 Winners Final - Genesis 7 | Robin vs King Dedede,PT15M25S,1372,2020-01-25T20:22:18Z,GENESIS 7
Nick Memories vs Lingling - Ultimate Singles: Pools R1 Winners Final - Genesis 7 | Luigi vs Daisy,PT8M33S,1004,2020-01-25T20:22:55Z,GENESIS 7
August vs Indignation - Ultimate Singles: Pools R1 Winners Round 1 - Genesis 7 | Inkling vs Link,PT10M44S,503,2020-01-25T20:54:36Z,GENESIS 7
Jacob vs #FixFalcon - Ultimate Singles: Pools R1 Winners Round 1 - Genesis 7 | Chrom vs Ken,PT14M16S,823,2020-01-25T20:55:06Z,GENESIS 7
"Vermillion vs KING - Ultimate Singles: Pools R1 Winner QF- Genesis 7 | Lucina, King K. Rool vs Cloud",PT9M11S,696,2020-01-25T20:56:01Z,GENESIS 7
ScAtt vs DTM - Ultimate Singles: Pools R1 Winners Semifinal - Genesis 7 | Snake vs Yoshi,PT8M7S,501,2020-01-25T20:56:41Z,GENESIS 7
Sharp vs Cashew - Ultimate Singles: Pools R1 Winners Final - Genesis 7 | Joker vs Wolf,PT9M26S,529,2020-01-25T20:57:14Z,GENESIS 7
Sinji vs Kusa - Ultimate Singles: Pools R1 Winners Final - Genesis 7 | Pac-Man vs R.O.B,PT9M32S,637,2020-01-25T20:57:46Z,GENESIS 7
Prodigy vs Chubs - Ultimate Singles: Pools R1 Winners Final - Genesis 7 | Mario vs Yoshi,PT7M1S,1104,2020-01-25T20:58:17Z,GENESIS 7
varun vs Tday4444 - Ultimate Singles: Pools R1 Winner Final - Genesis 7 |Wii Fit Trainer vs Dr.Mario,PT13M56S,1369,2020-01-25T20:59:00Z,GENESIS 7
Alsoda vs Rishi - Ultimate Singles: Pools R1 Winners Final - Genesis 7 | Joker vs Link,PT9M58S,940,2020-01-25T20:59:30Z,GENESIS 7
Goblin vs Pollo - Ultimate Singles: Pools R1 Winners Final - Genesis 7 | Roy vs Marth,PT8M23S,2685,2020-01-25T21:00:01Z,GENESIS 7
Blacktwins13 vs colinies - Ultimate Singles: Pools R2 Winners QF - Genesis 7 | Pichu vs Young Link,PT12M53S,888,2020-01-25T23:11:12Z,GENESIS 7
Mystearica vs Oryon - Ultimate Singles: Pools R2 Winners Quarterfinal - Genesis 7 | Palutena vs Wolf,PT17M45S,783,2020-01-25T23:11:41Z,GENESIS 7
Goblin vs John Numbers - Ultimate Singles: Pools R2 Winners SF - Genesis 7 | Roy vs Wii Fit Trainer,PT11M53S,4215,2020-01-25T23:12:18Z,GENESIS 7
Lui$ vs Blacktwins13 - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | Fox vs Pichu,PT14M14S,1462,2020-01-25T23:12:56Z,GENESIS 7
ESAM vs Waymas - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | Pikachu vs Wario,PT8M41S,3634,2020-01-25T23:13:27Z,GENESIS 7
Stroder Ame vs Ouch!? - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | Greninja vs Wolf,PT12M53S,1843,2020-01-25T23:14:25Z,GENESIS 7
Dabuz vs Zenyou - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | Alph vs Mario,PT10M26S,1678,2020-01-25T23:14:58Z,GENESIS 7
Stroder Ame vs Shoe - Ultimate Singles: Pools R2 Losers Quarterfinal - Genesis 7 | Greninja vs ZSS,PT8M45S,1117,2020-01-25T23:15:35Z,GENESIS 7
Legit vs Smirk - Ultimate Singles: Pools R1 Winners Final - Genesis 7 | Diddy Kong vs Terry,PT10M3S,1277,2020-01-25T23:55:39Z,GENESIS 7
Dr. Iggy vs Ralphie - Ultimate Singles: Pools R1 Winners Final - Genesis 7 | Ness vs Palutena,PT9M7S,482,2020-01-25T23:44:07Z,GENESIS 7
Gidy vs Seibrik - Ultimate Singles: Pools R1 Winners Final - Genesis 7 | Roy vs Palutena,PT15M59S,391,2020-01-25T23:44:31Z,GENESIS 7
Dabuz vs Banana Boy - Ultimate Singles: Pools R2 Winners Quarterfinals - Genesis 7 | Alph vs Yoshi,PT10M35S,5432,2020-01-25T23:45:04Z,GENESIS 7
8BitMan vs Sharpy - Ultimate Singles: Pools R2 Winners Quarterfinal - Genesis 7 |R.O.B vs Incineroar,PT8M15S,1490,2020-01-25T23:45:35Z,GENESIS 7
"Nairo vs Mystearica - Ultimate Singles: Pools R2 Winners SF - Genesis 7 |Palutena vs Zelda, Palutena",PT7M45S,5659,2020-01-25T23:46:31Z,GENESIS 7
Prodigy vs 8BitMan - Ultimate Singles: Pools R2 Winners Semifinals - Genesis 7 | Mario vs R.O.B,PT11M9S,2184,2020-01-25T23:47:00Z,GENESIS 7
"SnaggleTooth vs Derek - Ultimate Singles: Pools R2 Losers QF - Genesis 7 | Lucas, Chrom vs Shulk",PT8M49S,629,2020-01-25T23:48:08Z,GENESIS 7
Mystearica vs colinies - Ultimate Singles: Pools R2 Losers Quarterfinal - Genesis 7 |Palutena vs Roy,PT7M13S,823,2020-01-25T23:49:25Z,GENESIS 7
John Numbers vs Arkhangelsk - Ultimate Singles: Pools R2 Losers Quarterfinal - Genesis 7,PT12M59S,829,2020-01-25T23:49:24Z,GENESIS 7
"Samsora vs Ralphie - Ultimate Singles: Pools R2 Winners QF - Genesis 7 | Peach vs Cloud, Palutena",PT13M55S,4190,2020-01-25T23:50:31Z,GENESIS 7
Marss vs 0mart - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | ZSS vs Snake,PT8M2S,4122,2020-01-25T23:51:06Z,GENESIS 7
Glutonny vs 808 - Ultimate Singles: Pools R2 Winners Quarterfinal - Genesis 7 |Wario vs King K. Rool,PT10M32S,11626,2020-01-26T02:40:49Z,GENESIS 7
MVD vs twerkmastr - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | Snake vs Game & Watch,PT11M49S,1393,2020-01-26T02:41:24Z,GENESIS 7
Samsora vs Ven - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | Peach vs Zelda,PT8M17S,5045,2020-01-26T02:41:53Z,GENESIS 7
"Salem vs VaLoR - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | Hero, Shulk vs Sonic",PT18M56S,3799,2020-01-26T02:42:59Z,GENESIS 7
Bulby vs Doodlebob - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | G&W vs Wario,PT13M7S,565,2020-01-26T02:43:30Z,GENESIS 7
Light vs Legit - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | Fox vs Diddy Kong,PT7M47S,2313,2020-01-26T02:44:04Z,GENESIS 7
Glutonny vs Dakpo - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | Wario vs Diddy Kong,PT12M33S,36072,2020-01-26T02:44:33Z,GENESIS 7
"Salem vs king_chris - Ultimate Singles: Pools R2 Losers QF - Genesis 7 | Bayonetta, Shulk vs ZSS",PT20M33S,3322,2020-01-26T02:45:32Z,GENESIS 7
"RFang vs 808 - Ultimate Singles: Pools R2 Losers QF - Genesis 7 | Pichu, Young Link vs King K. Rool",PT13M2S,2317,2020-01-26T02:46:18Z,GENESIS 7
Joker vs Plup - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | Dark Samus vs Mega Man,PT12M51S,3841,2020-01-26T03:22:41Z,GENESIS 7
"Sinji vs GOHAN - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | Pac-Man vs Snake, Joker",PT18M55S,911,2020-01-26T03:23:27Z,GENESIS 7
"Elegant vs Sandstorm - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 |Luigi vs Terry, Ken",PT8M49S,13244,2020-01-26T03:24:17Z,GENESIS 7
"Bedgar vs RFang - Ultimate Singles: Pools R2 Winners SF - Genesis 7 |Inkling vs Pichu, Bowser, R.O.B",PT11M5S,1445,2020-01-26T03:25:50Z,GENESIS 7
Ned vs Razo - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | Pokemon Trainer vs Peach,PT15M25S,999,2020-01-26T03:26:31Z,GENESIS 7
ven vs Duwang - Ultimate Singles: Pools R2 Losers Quarterfinal - Genesis 7 | Zelda vs Mario,PT9M57S,3246,2020-01-26T03:27:14Z,GENESIS 7
Regi Shikimi vs Shadow_PR - Ultimate Singles: Pools R2 Winners Quarterfinal - Genesis 7,PT15M13S,1082,2020-01-26T03:28:13Z,GENESIS 7
Smallleft vs ChocoTaco - Ultimate Singles: Pools R2 Winners Quarterfinal - Genesis 7 | PT vs Lucas,PT16M43S,1581,2020-01-26T03:28:43Z,GENESIS 7
Myran vs Ez - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | Olimar vs R.O.B,PT12M39S,771,2020-01-26T03:29:17Z,GENESIS 7
Larry Lurr vs Zinoto - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | Wolf vs Peach,PT9M55S,1662,2020-01-26T03:29:46Z,GENESIS 7
Pandarian vs Lingling - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | PT vs Peach,PT13M41S,2769,2020-01-26T03:30:13Z,GENESIS 7
Maister vs Wisdom - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | G&W vs Duck Hunt,PT10M9S,2589,2020-01-26T03:30:46Z,GENESIS 7
"VoiD vs Meme - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | Palutena, Sheik vs Yoshi",PT10M52S,10129,2020-01-26T03:31:43Z,GENESIS 7
Cosmos vs King Koopa - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | Inkling vs Bowser,PT14M6S,6680,2020-01-26T04:04:32Z,GENESIS 7
Goblin vs Prodigy - Ultimate Singles: Top 64 Winners Round 1 - Genesis 7 | Roy vs Mario,PT22M56S,19466,2020-01-26T05:45:49Z,GENESIS 7
Maister vs Yikarur - Ultimate Singles: Pools R2 Winners Quarterfinal - Genesis 7 | G&W vs Yoshi,PT12M45S,1897,2020-01-26T05:40:04Z,GENESIS 7
"Eon vs King Koopa - Ultimate Singles: Pools R2 Winner Quarterfinal - Genesis 7 |Joker, Fox vs Bowser",PT10M10S,1445,2020-01-26T05:40:55Z,GENESIS 7
MuteAce vs Sparg0 - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | Peach vs Cloud,PT17M11S,16224,2020-01-26T05:41:32Z,GENESIS 7
BestNess vs Epic_Gabriel - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | Ness vs R.O.B,PT13M23S,11462,2020-01-26T05:42:53Z,GENESIS 7
Venia vs Shadow_PR - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 |Greninja vs Bayonetta,PT9M26S,3477,2020-01-26T05:43:28Z,GENESIS 7
Dark Wizzy vs Grandmaster - Ultimate Singles: Pools R2 Winners Semis - Genesis 7 | Mario vs Palutena,PT10M54S,2183,2020-01-26T05:44:08Z,GENESIS 7
Tweek vs Kofi - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | Wario vs Falco,PT8M29S,3409,2020-01-26T05:44:45Z,GENESIS 7
MkLeo vs Smallleft - Ultimate Singles: Pools R2 Winners Semifinal - Genesis 7 | Joker vs PT,PT11M45S,20767,2020-01-26T05:45:41Z,GENESIS 7
"Nairo vs Blacktwins13 - Ultimate Singles: Top 64 Winners Round 1 - Genesis 7 |Palutena vs Pichu, Roy",PT16M55S,4727,2020-01-26T06:13:49Z,GENESIS 7
Light vs Elegant - Ultimate Singles: Top 64 Winners Round 1 - Genesis 7 | Fox vs Luigi,PT14M20S,83137,2020-01-26T06:14:41Z,GENESIS 7
Marss vs Bulby - Ultimate Singles: Top 64 Winners Round 1 - Genesis 7 | ZSS vs Game & Watch,PT10M14S,2910,2020-01-26T06:15:27Z,GENESIS 7
Nairo vs Shadow_PR - Ultimate Singles: Top 64 Winners Round 2 - Genesis 7 | Palutena vs Bayonetta,PT13M13S,6219,2020-01-26T06:43:15Z,GENESIS 7
Maister vs Dark Wizzy - Ultimate Singles: Top 64 Winners Round 2 - Genesis 7 | Game & Watch vs Mario,PT18M24S,14808,2020-01-26T06:43:44Z,GENESIS 7
Tweek vs King Koopa - Ultimate Singles: Top 64 Winners Round 2 - Genesis 7 | Wario vs Bowser,PT10M40S,5074,2020-01-26T06:44:49Z,GENESIS 7
MkLeo vs MVD - Ultimate Singles: Top 64 Winners Round 2 - Genesis 7 | Joker vs Snake,PT11M23S,24474,2020-01-26T06:45:20Z,GENESIS 7
Tweek vs Meme - Ultimate Singles: Top 64 Winners Round 1 - Genesis 7 | Wario vs Yoshi,PT21M47S,9517,2020-01-26T06:40:50Z,GENESIS 7
MkLeo vs Larry Lurr - Ultimate Singles: Top 64 Winners Round 1 - Genesis 7 | Joker vs Wolf,PT22M13S,124703,2020-01-26T06:41:42Z,GENESIS 7
Marss vs Prodigy - Ultimate Singles: Top 64 Winners Round 2 - Genesis 7 | ZSS vs Mario,PT10M37S,13116,2020-01-26T06:45:56Z,GENESIS 7
Bedgar vs ESAM - Ultimate Singles: Top 64 Winners Round 2 - Genesis 7 | Inkling vs Pikachu,PT12M21S,4419,2020-01-26T06:46:36Z,GENESIS 7
Samsora vs VaLoR - Ultimate Singles: Top 64 Winners Round 2 - Genesis 7 | Peach vs Sonic,PT19M27S,5339,2020-01-26T06:47:06Z,GENESIS 7
"Light vs Salem - Ultimate Singles: Top 64 Losers Round 3 - Genesis 7 | Fox vs Shulk, Hero",PT21M15S,56262,2020-01-26T06:52:05Z,GENESIS 7
Dark Wizzy vs Meme - Ultimate Singles: Top 64 Losers Round 4 - Genesis 7 | Mario vs Yoshi,PT22M18S,13153,2020-01-26T06:52:40Z,GENESIS 7
Dabuz vs Ouch!? - Ultimate Singles: Top 64 Winners Round 2 - Genesis 7 | Rosalina vs Luigi,PT17M43S,5830,2020-01-26T08:58:39Z,GENESIS 7
Marss vs Maister - Ultimate Singles: Top 64 Winners Quarterfinal - Genesis 7 | ZSS vs Game & Watch,PT25M23S,39952,2020-01-26T08:59:16Z,GENESIS 7
Nairo vs ESAM - Ultimate Singles: Top 64 Winners Quarterfinal - Genesis 7 | Palutena vs Pikachu,PT25M43S,53742,2020-01-26T09:00:17Z,GENESIS 7
"Samsora vs Tweek - Ultimate Singles: Top 64 Winners Quarterfinal - Genesis 7 | Peach vs Wario, Wolf",PT27M3S,50600,2020-01-26T09:01:06Z,GENESIS 7
MkLeo vs Dabuz - Ultimate Singles: Top 64 Winners Quarterfinal - Genesis 7 | Joker vs Alph,PT19M16S,52700,2020-01-26T09:01:51Z,GENESIS 7
Tweek vs Light - Ultimate Singles: Top 64 Losers Round 6 - Genesis 7 | Wario vs Fox,PT15M46S,41265,2020-01-26T09:02:29Z,GENESIS 7
Dabuz vs Dark Wizzy - Ultimate Singles: Top 64 Losers Round 6 - Genesis 7 | Palutena vs Mario,PT26M33S,24330,2020-01-26T09:15:00Z,GENESIS 7
Maister vs Charliedaking - Ultimate Singles: Top 64 Losers Round 6 - Genesis 7 |Game & Watch vs Wolf,PT23M55S,26149,2020-01-26T09:02:57Z,GENESIS 7
Nairo vs Glutonny - Ultimate Singles: Top 64 Losers Round 6 - Genesis 7 | Palutena vs Wario,PT22M22S,143552,2020-01-26T09:15:01Z,GENESIS 7
Dark Wizzy vs Light - Losers Round 1: Top 8 Ultimate Singles - Genesis 7 | Mario vs Fox,PT23M4S,78976,2020-01-27T03:01:49Z,GENESIS 7
Glutonny vs Maister - Losers Round 1: Top 8 Ultimate Singles - Genesis 7 | Wario vs Game & Watch,PT28M48S,47136,2020-01-27T03:34:56Z,GENESIS 7
ESAM vs Marss - Winners Semifinal: Top 8 Ultimate Singles - Genesis 7 | Pikachu vs ZSS,PT24M6S,52399,2020-01-27T03:51:16Z,GENESIS 7
MkLeo vs Samsora - Winners Semifinal: Top 8 Ultimate Singles - Genesis 7 | Joker vs Peach,PT30M25S,177165,2020-01-27T04:26:15Z,GENESIS 7
ESAM vs Dark Wizzy - Losers Quarterfinal: Top 8 Ultimate Singles - Genesis 7 | Pikachu vs Mario,PT29M9S,120498,2020-01-27T04:51:14Z,GENESIS 7
MkLeo vs Maister - Losers Quarterfinal: Top 8 Ultimate Singles - Genesis 7 | Joker vs Game & Watch,PT24M2S,54659,2020-01-27T05:10:19Z,GENESIS 7
Samsora vs Marss - Winners Final: Top 8 Ultimate Singles - Genesis 7 | Peach vs ZSS,PT21M55S,70720,2020-01-27T05:36:34Z,GENESIS 7
ESAM vs MkLeo - Losers Semifinal: Top 8 Ultimate Singles - Genesis 7 | Pikachu vs Joker,PT26M19S,248960,2020-01-27T05:58:26Z,GENESIS 7
Samsora vs MkLeo - Losers Final: Top 8 Ultimate Singles - Genesis 7 | Peach vs Joker,PT23M51S,39907,2020-01-27T06:24:33Z,GENESIS 7
Marss vs MkLeo - GRAND FINALS: Top 8 Ultimate Singles - Genesis 7 | ZSS vs Joker,PT40M4S,513134,2020-01-27T06:51:05Z,GENESIS 7
Salt One vs Nobody - Pools Winners' Quarterfinals: Ultimate Singles - TBH9 | Young Link vs Roy,PT7M10S,3716,2019-10-04T23:43:41Z,The Big House 9
Gomakenpi vs Kezzup - Pools Winners' Quarterfinals: Ultimate Singles - TBH9 | Olimar vs Bowser,PT6M23S,844,2019-10-04T23:49:37Z,The Big House 9
Z vs Mugen - Pools Winners' Semifinals: Ultimate Singles - TBH9 | Palutena vs ZSS,PT10M35S,819,2019-10-04T23:54:22Z,The Big House 9
Shadow_PR vs Ryoku - Pools Winners' Semifinals: Ultimate Singles - TBH9 | Bayonetta vs Samus,PT9M23S,1562,2019-10-04T23:59:50Z,The Big House 9
Kwaz vs Johann - Pools Winners' Semifinals: Ultimate Singles - TBH9 | Little Mac vs Samus,PT14M3S,7261,2019-10-05T00:09:45Z,The Big House 9
ESAM vs snowblack - Pools Winners' Semifinals: Ultimate Singles - TBH9 | Pikachu vs Peach,PT6M58S,4806,2019-10-05T00:12:06Z,The Big House 9
king_chris vs Eclipz - Pools Winners' Semifinals: Ultimate Singles - TBH9 | ZSS vs Falco,PT12M56S,1071,2019-10-05T02:34:25Z,The Big House 9
exJORDANary vs triv - Pools Losers' Quarterfinals: Ultimate Singles - TBH9 | Ken vs Bowser,PT7M31S,765,2019-10-05T02:37:19Z,The Big House 9
Fishbait vs Nintendude - Pools Losers' Quarterfinals: Ultimate Singles - TBH9 | Snake vs Banjo,PT11M1S,1306,2019-10-05T02:41:54Z,The Big House 9
Tearbear vs DatzMagik - Pools Winners' Round 1: Ultimate Singles - TBH9 | Banjo vs Cloud,PT8M5S,2735,2019-10-05T02:46:55Z,The Big House 9
Shaid vs Moon - Pools Losers' Quarterfinals: Ultimate Singles - TBH9 | Pichu vs Dark Samus,PT12M11S,687,2019-10-05T02:49:44Z,The Big House 9
Aquatic vs Riflip - Pools Winners' Quarterfinals: Ultimate Singles - TBH9 | Fox vs Yoshi,PT6M43S,553,2019-10-05T02:51:55Z,The Big House 9
Trela vs PreCookedBread - Pools Winners' Semifinals: Ultimate Singles - TBH9 | Banjo vs Simon,PT9M46S,3789,2019-10-05T02:53:54Z,The Big House 9
"Zenyou vs Bringus - Pools Winners' Semifinals: Ultimate Singles - TBH9 | Mario, Cloud vs Lucas",PT10M40S,1178,2019-10-05T02:57:26Z,The Big House 9
DarkShad vs Mr.Speedman - Pools Winners' Semifinals: Ultimate Singles - TBH9 | Shulk vs ZSS,PT8M58S,663,2019-10-05T03:00:42Z,The Big House 9
Dom vs Wayne Bishop - Pools Losers' Quarterfinals: Ultimate Singles - TBH9 | Peach vs Pit,PT7M52S,557,2019-10-05T03:03:37Z,The Big House 9
Kepler vs MaDShadow - Pools Losers' Quarterfinals: Ultimate Singles - TBH9 | Snake vs Pikachu,PT9M17S,667,2019-10-05T03:08:11Z,The Big House 9
Armada vs Sakuto - Pools Winners' Quarterfinals: Ultimate Singles - TBH9 | Inkling vs Robin,PT10M19S,11840,2019-10-06T00:08:35Z,The Big House 9
Salem vs DRO - Pools Winners' Quarterfinals: Ultimate Singles - TBH9 | Snake vs Yoshi,PT7M37S,1665,2019-10-06T00:12:14Z,The Big House 9
Zinoto vs kept - Pools Winners' Semifinals: Ultimate Singles - TBH9 | Peach vs Villager,PT10M17S,3086,2019-10-06T00:16:00Z,The Big House 9
Ismon vs MVD - Pools Winners' Semifinals: Ultimate Singles - TBH9 | Falco vs Snake,PT10M43S,3204,2019-10-06T00:17:43Z,The Big House 9
"Maister vs BooBear - Pools Winners Semifinals: Ultimate Singles - TBH9 | Game & Watch vs R.O.B, Ness",PT8M9S,2044,2019-10-06T00:30:00Z,The Big House 9
CPU vs Rickles - Pools Winners' Semifinals: Ultimate Singles - TBH9 | Wii Fit Trainer vs Ganondorf,PT7M32S,2651,2019-10-06T00:53:59Z,The Big House 9
Salt One vs JW - Pools Winners' Semifinals: Ultimate Singles - TBH9 | Greninja vs Roy,PT6M57S,1505,2019-10-06T00:56:16Z,The Big House 9
Advo vs Myth - Pools Winners' Semifinals: Ultimate Singles - TBH9 | Dark Samus vs Mario,PT15M2S,812,2019-10-06T00:57:45Z,The Big House 9
ESAM vs Morpheus - Pools Winners' Semifinals: Ultimate Singles - TBH9 | Pikachu vs Mega Man,PT9M5S,4568,2019-10-06T00:59:13Z,The Big House 9
Toast vs TM4 - Pools Winners' Semifinals: Ultimate Singles - TBH9 | Young Link vs Ness,PT14M50S,1791,2019-10-06T01:01:59Z,The Big House 9
Venia vs WaDi - Pools Winners' Semifinals: Ultimate Singles - TBH9 | Greninja vs R.O.B,PT15M26S,4093,2019-10-06T01:03:49Z,The Big House 9
Elegant vs Runes - Pools Winners' Quarterfinals: Ultimate Singles - TBH9 | Luigi vs Donkey Kong,PT6M27S,64478,2019-10-06T01:06:42Z,The Big House 9
